id,name,average_amount_any_grant_aid,average_amount_any_loan_aid,average_coa,average_amount_personal_contribution,size_category,control,degree_urbanization,state,size,total_enrollment,percent_women,percent_men,percent_native_american,percent_asian_pacific_islander,percent_asian,percent_pacific_islander,percent_african_american,percent_hispanic,percent_white,percent_race_ethnicity_unknown,percent_nonresident_alien,percent_multiracial,total_students,type,degree_granting,percent_under_18,percent_men_under_18,percent_women_under_18,percent_18_to_19,percent_men_18_to_19,percent_women_18_to_19,percent_20_to_21,percent_men_20_to_21,percent_women_20_to_21,percent_22_to_24,percent_men_22_to_24,percent_women_22_to_24,percent_25_to_29,percent_men_25_to_29,percent_women_25_to_29,percent_30_to_34,percent_men_30_to_34,percent_women_30_to_34,percent_35_to_39,percent_men_35_to_39,percent_women_35_to_39,percent_40_to_49,percent_men_40_to_49,percent_women_40_to_49,percent_50_to_64,percent_men_50_to_64,percent_women_50_to_64,percent_65_over,percent_men_65_over,percent_women_65_over,percent_age_unknown,percent_men_age_unknown,percent_women_age_unknown
420042,University of Phoenix-Hawaii Campus,4530,9023,21753.5,8200.5,1-000 - 4-999,Private for-profit,Large,Hawaii,1000,1407,52,48.18763326,0,34,15,19,7,8,13,31,1,6,1407,for-profit,yes,0,0,0,1,0,1,3,0,2,10,3,6,28,14,14,21,11,10,10,4,6,17,10,7,6,3,3,0,0,0,-1,-1,-1
440439,University of Phoenix-Dallas Campus,5229,9102,21378.5,7047.5,1-000 - 4-999,Private for-profit,Large,Texas,1000,1413,59,41.18895966,0,1,1,0,34,12,17,32,1,1,1413,for-profit,yes,-1,-1,-1,0,0,0,1,0,1,6,2,4,23,11,11,21,9,11,15,5,9,22,8,13,7,2,5,0,0,0,-1,-1,-1
110316,California Institute of Integral Studies,5203,12079,17282,0,1-000 - 4-999,Private not-for-profit,Large,California,1000,1423,73,27.12579058,0,7,6,0,6,9,63,5,7,4,1423,private,yes,-1,-1,-1,-1,-1,-1,0,0,0,4,1,3,24,4,19,22,6,16,12,3,8,17,6,11,14,4,10,1,0,0,1,0,0
238078,Wheeling Jesuit University,17835,6815,33249.33333,8599.333333,1-000 - 4-999,Private not-for-profit,Small,West Virginia,1000,1428,60,39.9859944,0,1,1,0,2,2,80,11,3,0,1428,private,yes,3,1,1,25,11,13,23,11,12,14,6,8,8,2,6,5,1,3,5,1,3,9,2,6,2,0,2,0,0,0,1,0,0
166948,Mount Ida College,12465,9487,36635.66667,14683.66667,1-000 - 4-999,Private not-for-profit,Small,Massachusetts,1000,1434,67,33.26359833,0,2,2,0,15,9,58,11,4,1,1434,private,yes,2,0,1,40,13,26,32,10,22,13,5,7,5,1,3,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
102234,Spring Hill College,22111,6715,38150,9324,1-000 - 4-999,Private not-for-profit,Midsize,Alabama,1000,1439,64,36.34468381,1,1,1,0,19,7,66,3,1,1,1439,private,yes,1,0,0,41,14,26,32,13,18,6,2,3,4,1,3,3,0,2,3,0,2,4,0,3,2,0,2,0,0,0,-1,-1,-1
139579,South University-Savannah,5898,7895,27974,14181,1-000 - 4-999,Private for-profit,Midsize,Georgia,1000,1443,71,29.38322938,0,5,5,0,34,3,51,3,1,3,1443,for-profit,yes,0,0,0,2,0,1,5,1,4,24,5,18,30,9,20,13,4,8,8,3,5,7,2,5,2,0,2,0,0,0,4,0,3
145770,Argosy University-Chicago,4899,7370,22633,10364,1-000 - 4-999,Private for-profit,Large,Illinois,1000,1453,76,24.3633861,1,5,4,0,34,10,43,5,2,1,1453,for-profit,yes,-1,-1,-1,0,0,0,2,0,1,7,1,6,22,5,17,18,4,14,10,3,7,18,4,13,12,3,9,0,0,0,6,1,4
202170,Columbus College of Art and Design,15683,6734,39165.33333,16748.33333,1-000 - 4-999,Private not-for-profit,Large,Ohio,1000,1459,61,39.41055517,0,4,4,0,7,4,74,2,4,4,1459,private,yes,0,0,0,34,12,22,35,13,21,16,8,8,6,2,3,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
226587,McMurry University,13365,7208,30953,10380,1-000 - 4-999,Private not-for-profit,Midsize,Texas,1000,1469,48,51.9400953,1,1,1,0,16,19,58,2,0,3,1469,private,yes,3,2,1,34,19,14,25,12,13,16,7,8,8,3,4,4,2,2,2,1,1,3,1,1,0,0,0,-1,-1,-1,-1,-1,-1
209922,Reed College,33933,4803,50413.33333,11677.33333,1-000 - 4-999,Private not-for-profit,Large,Oregon,1000,1474,54,45.79375848,0,6,6,0,2,8,57,14,6,7,1474,private,yes,3,1,1,44,19,24,41,18,22,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
442161,University of Phoenix-Chicago Campus,4902,8828,21129.5,7399.5,1-000 - 4-999,Private for-profit,Small,Illinois,1000,1485,59,41.41414141,0,1,1,0,34,10,14,37,2,1,1485,for-profit,yes,0,0,0,3,1,1,5,2,3,13,6,6,21,9,12,17,8,9,12,4,7,17,6,11,7,2,5,0,0,0,-1,-1,-1
239017,Lawrence University,19640,7037,48671,21994,1-000 - 4-999,Private not-for-profit,Small,Wisconsin,1000,1487,54,45.72965703,0,3,3,0,3,4,77,1,8,3,1487,private,yes,1,0,1,44,20,23,43,19,24,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,-1,-1,-1
219383,University of Sioux Falls,14534,8400,31686.66667,8752.666667,1-000 - 4-999,Private not-for-profit,Midsize,South Dakota,1000,1488,56,44.28763441,0,1,1,0,2,2,91,3,0,1,1488,private,yes,0,0,0,16,6,10,28,12,16,19,9,9,12,5,7,6,3,3,4,1,2,5,2,2,1,0,1,-1,-1,-1,3,1,1
199582,Saint Augustines College,5017,3916,30060,21127,1-000 - 4-999,Private not-for-profit,Large,North Carolina,1000,1506,49,50.86321381,0,0,0,0,97,1,1,1,2,0,1506,private,yes,2,0,1,39,18,20,30,15,14,16,9,6,4,2,1,1,0,0,1,0,0,3,1,1,1,0,1,0,0,0,-1,-1,-1
232043,Eastern Mennonite University,14980,6742,33986.66667,12264.66667,1-000 - 4-999,Private not-for-profit,Small,Virginia,1000,1521,63,37.14661407,0,2,2,0,5,5,78,5,4,1,1521,private,yes,0,0,0,24,9,15,21,8,12,10,3,7,10,4,6,5,2,3,5,2,3,10,3,6,9,2,6,0,0,0,-1,-1,-1
190983,Elmira College,25116,5426,49600,19058,1-000 - 4-999,Private not-for-profit,Small,New York,1000,1530,72,28.30065359,0,1,1,0,3,2,77,8,6,2,1530,private,yes,2,0,2,38,10,28,27,7,20,9,4,5,6,2,4,4,1,2,2,0,1,5,1,4,2,0,1,-1,-1,-1,0,0,0
198756,Johnson C Smith University,13060,7154,27076,6862,1-000 - 4-999,Private not-for-profit,Large,North Carolina,1000,1543,60,39.85742061,0,0,0,0,80,2,1,13,3,1,1543,private,yes,1,0,1,32,11,21,35,15,20,16,8,7,3,1,2,2,0,1,2,0,1,2,0,1,0,0,0,-1,-1,-1,2,0,1
131450,Gallaudet University,16449,5071,24471.66667,2951.666667,1-000 - 4-999,Private not-for-profit,Large,District of Columbia,1000,1546,61,39.00388098,0,4,4,0,10,8,64,3,6,5,1546,private,yes,1,0,0,16,7,9,20,9,11,24,8,15,18,6,12,7,2,4,4,1,2,4,1,3,1,0,1,0,0,0,-1,-1,-1
118888,Mills College,25400,6167,50812.66667,19245.66667,1-000 - 4-999,Private not-for-profit,Large,California,1000,1548,92,7.751937984,1,9,9,1,9,15,43,14,2,6,1548,private,yes,1,0,1,21,0,21,19,0,19,15,2,13,20,3,17,8,1,7,3,0,3,4,0,4,3,0,3,0,0,0,0,0,0
153825,Loras College,15056,7423,35054,12575,1-000 - 4-999,Private not-for-profit,Small,Iowa,1000,1555,50,50.48231511,0,1,1,0,2,3,86,3,4,0,1555,private,yes,0,0,0,42,21,20,42,20,22,9,6,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,0,0,0
218973,Wofford College,23100,5265,42938.66667,14573.66667,1-000 - 4-999,Private not-for-profit,Small,South Carolina,1000,1568,49,50.95663265,0,2,2,0,8,1,83,2,2,2,1568,private,yes,0,0,0,46,22,24,46,23,22,5,4,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
177551,Harris-Stowe State University,4966,3872,16178.66667,7340.666667,1-000 - 4-999,Public,Large,Missouri,1000,1590,65,34.71698113,0,0,0,0,84,1,11,1,0,2,1590,public,yes,0,0,0,15,5,10,19,8,11,18,7,11,12,3,8,6,1,4,4,1,3,5,1,4,3,0,2,0,0,0,12,4,7
192271,LIM College,5956,8092,38575,24527,1-000 - 4-999,Private for-profit,Large,New York,1000,1591,94,6.348208674,0,5,5,0,16,13,61,3,1,0,1591,for-profit,yes,0,0,0,29,1,27,36,2,34,26,1,24,5,0,5,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
203845,Marietta College,17700,8212,41200,15288,1-000 - 4-999,Private not-for-profit,Small,Ohio,1000,1615,49,50.58823529,0,1,1,0,5,2,73,7,11,1,1615,private,yes,1,0,0,39,21,17,36,19,17,14,7,7,3,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,-1,-1,-1
125897,Woodbury University,17405,4559,42624.66667,20660.66667,1-000 - 4-999,Private not-for-profit,Large,California,1000,1615,52,48.11145511,0,10,9,1,5,30,40,0,13,2,1615,private,yes,1,0,0,13,5,8,21,10,11,26,13,13,20,10,9,6,3,2,4,1,2,3,1,2,1,1,0,-1,-1,-1,0,0,0
117928,The Art Institute of California-San Francisco,6192,8505,32681,17984,1-000 - 4-999,Private for-profit,Large,California,1000,1617,47,53.12306741,1,10,9,1,8,23,19,33,4,3,1617,for-profit,yes,0,0,0,22,11,11,20,10,10,24,13,11,19,11,7,6,3,2,1,1,0,2,1,0,0,0,0,0,0,0,1,0,1
211468,Cedar Crest College,19680,7267,38762.66667,11815.66667,1-000 - 4-999,Private not-for-profit,Midsize,Pennsylvania,1000,1620,95,5.185185185,0,3,3,0,8,9,73,4,1,2,1620,private,yes,0,0,0,8,0,8,20,0,20,17,0,16,16,1,15,9,0,9,7,0,6,11,0,10,5,0,4,-1,-1,-1,2,0,2
432199,DeVry College of New York,5899,7472,28220.5,14849.5,1-000 - 4-999,Private for-profit,Large,New York,1000,1631,29,71.48988351,0,8,8,1,30,31,13,14,3,1,1631,for-profit,yes,0,0,0,9,7,1,12,9,2,14,10,4,23,16,6,16,11,5,9,6,2,10,6,3,2,1,0,0,0,0,-1,-1,-1
188526,Albany College of Pharmacy and Health Sciences,9783,9928,37369.33333,17658.33333,1-000 - 4-999,Private not-for-profit,Small,New York,1000,1641,59,40.82876295,0,15,15,0,4,3,65,4,9,2,1641,private,yes,0,0,0,22,9,12,26,11,14,32,13,19,11,3,7,4,1,2,1,0,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
206279,Union Institute & University,5636,9698,19426,4092,1-000 - 4-999,Private not-for-profit,Large,Ohio,1000,1650,60,40,1,2,1,0,26,10,41,18,0,2,1650,private,yes,0,0,0,0,0,0,0,0,0,3,1,2,14,5,8,17,7,9,14,6,8,26,11,15,18,6,11,0,0,0,2,0,1
449931,Averett University-Non-Traditional Programs,5181,6360,21888,10347,1-000 - 4-999,Private not-for-profit,Small,Virginia,1000,1667,62,37.97240552,0,1,1,0,28,2,36,32,0,0,1667,private,yes,-1,-1,-1,-1,-1,-1,0,0,0,4,1,2,16,6,10,15,6,8,16,6,9,31,12,19,12,3,9,0,0,0,2,0,1
197018,United Talmudical Seminary,5620,0,17179,11559,1-000 - 4-999,Private not-for-profit,Large,New York,1000,1674,0,100,0,0,0,0,0,1,97,0,2,0,1674,private,yes,29,29,0,31,31,0,20,20,0,14,14,0,3,3,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
208239,The Art Institute of Portland,5345,7153,30609,18111,1-000 - 4-999,Private for-profit,Large,Oregon,1000,1676,50,50.29832936,1,4,4,0,2,7,48,35,2,0,1676,for-profit,yes,0,0,0,14,6,7,18,8,10,23,10,12,22,12,10,10,6,3,4,2,1,2,1,1,1,0,0,-1,-1,-1,1,0,1
234164,Virginia Union University,8606,6960,22866,7300,1-000 - 4-999,Private not-for-profit,Midsize,Virginia,1000,1678,52,48.33134684,0,1,0,1,97,1,0,1,0,0,1678,private,yes,0,0,0,34,14,19,29,13,15,13,8,5,3,2,1,2,1,1,2,1,1,6,3,2,7,3,4,0,0,0,0,0,0
210304,Warner Pacific College,7922,6816,30319.66667,15581.66667,1-000 - 4-999,Private not-for-profit,Large,Oregon,1000,1679,65,34.60393091,1,3,2,1,9,6,63,16,0,1,1679,private,yes,0,0,0,9,3,6,10,4,6,11,4,6,14,4,10,13,5,8,12,4,7,16,4,11,8,2,6,-1,-1,-1,1,0,0
219833,Christian Brothers University,20618,6387,33112.66667,6107.666667,1-000 - 4-999,Private not-for-profit,Large,Tennessee,1000,1694,56,44.45100354,0,5,4,0,33,4,51,1,3,2,1694,private,yes,0,0,0,28,13,15,25,12,13,13,5,7,8,3,4,7,3,3,5,1,3,7,2,5,3,0,2,-1,-1,-1,-1,-1,-1
451820,The Art Institute of Austin,5577,7198,29622,16847,1-000 - 4-999,Private for-profit,Small,Texas,1000,1694,45,54.6635183,1,1,1,0,9,34,34,19,1,1,1694,for-profit,yes,0,0,0,23,10,12,22,12,9,19,10,8,17,10,6,7,5,2,2,1,1,2,0,1,0,0,0,-1,-1,-1,2,1,1
140988,Shorter University,13579,5879,29630,10172,1-000 - 4-999,Private not-for-profit,Small,Georgia,1000,1696,54,45.81367925,0,1,1,0,17,4,69,5,3,1,1696,private,yes,0,0,0,38,18,20,32,14,17,12,7,5,5,2,2,3,1,2,2,0,2,3,1,2,1,0,0,0,0,0,-1,-1,-1
104586,Embry-Riddle Aeronautical University-Prescott,9904,8704,44052,25444,1-000 - 4-999,Private not-for-profit,Small,Arizona,1000,1723,18,81.95008706,1,6,5,0,2,11,65,8,4,3,1723,private,yes,1,1,0,33,27,6,32,26,6,17,14,2,10,9,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
438586,American InterContinental University-Atlanta,5735,7772,24083,10576,1-000 - 4-999,Private for-profit,Small,Georgia,1000,1727,55,44.70179502,0,1,1,0,46,3,4,43,0,3,1727,for-profit,yes,0,0,0,10,4,6,19,9,10,20,8,11,21,10,11,11,5,6,6,2,3,6,2,4,1,0,1,-1,-1,-1,0,0,0
239390,Mount Mary College,16986,6337,32076,8753,1-000 - 4-999,Private not-for-profit,Large,Wisconsin,1000,1738,96,3.682393556,0,4,3,0,19,9,60,5,1,3,1738,private,yes,4,0,4,11,0,11,14,0,14,18,0,18,19,0,18,10,0,9,5,0,5,10,0,9,4,0,3,0,0,0,0,0,0
166391,Lasell College,15351,8551,39600,15698,1-000 - 4-999,Private not-for-profit,Small,Massachusetts,1000,1741,65,34.8650201,1,3,3,0,8,8,74,1,3,2,1741,private,yes,0,0,0,38,13,25,40,14,25,10,4,6,5,1,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104531,DeVry University-Arizona,5927,8516,27925,13482,1-000 - 4-999,Private for-profit,Large,Arizona,1000,1762,32,67.82065834,3,3,2,0,7,25,47,12,1,2,1762,for-profit,yes,0,0,0,14,8,5,12,8,4,11,8,2,21,14,6,16,10,5,9,6,3,10,7,3,3,2,1,0,0,0,-1,-1,-1
160977,Bates College,33948,5926,57350,17476,1-000 - 4-999,Private not-for-profit,Small,Maine,1000,1769,53,47.25833804,0,5,5,0,5,5,73,2,6,3,1769,private,yes,1,0,1,49,22,26,43,20,23,5,3,1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
410502,The Art Institute of California-Hollywood,7872,11138,33184,14174,1-000 - 4-999,Private for-profit,Large,California,1000,1780,54,45.50561798,1,5,4,1,12,41,19,14,4,4,1780,for-profit,yes,0,0,0,19,7,11,19,7,12,17,8,9,15,8,6,6,3,3,2,1,1,2,1,0,0,0,0,0,0,0,16,7,8
164720,Becker College,14703,8046,39230,16481,1-000 - 4-999,Private not-for-profit,Midsize,Massachusetts,1000,1784,63,37.5,1,1,1,0,8,8,57,24,0,1,1784,private,yes,2,0,1,33,15,17,23,10,13,14,5,9,8,2,6,6,1,4,4,0,3,5,0,4,1,0,1,-1,-1,-1,0,0,0
173887,The Art Institutes International-Minnesota,5555,10262,30024,14207,1-000 - 4-999,Private for-profit,Large,Minnesota,1000,1804,56,43.62527716,0,2,2,0,2,5,20,70,1,0,1804,for-profit,yes,0,0,0,20,8,11,25,10,14,21,9,12,16,7,8,7,3,3,3,1,1,3,1,1,1,0,0,-1,-1,-1,0,0,0
442152,University of Phoenix-Atlanta Campus,5314,8903,20130.5,5913.5,1-000 - 4-999,Private for-profit,Small,Georgia,1000,1810,66,34.03314917,0,1,1,0,51,3,7,34,2,2,1810,for-profit,yes,-1,-1,-1,0,0,0,2,0,1,7,2,5,21,8,12,20,7,12,16,5,10,22,6,16,7,2,5,0,0,0,0,0,0
176628,Avila University,14507,8594,34552.66667,11451.66667,1-000 - 4-999,Private not-for-profit,Large,Missouri,1000,1818,66,34.04840484,1,1,1,0,17,5,65,0,8,2,1818,private,yes,6,2,3,14,5,8,17,7,10,15,5,10,16,5,10,10,3,7,7,1,5,8,2,6,2,0,2,-1,-1,-1,0,0,0
196291,SUNY Maritime College,5567,7139,20720.33333,8014.333333,1-000 - 4-999,Public,Large,New York,1000,1823,12,87.65770708,0,4,4,0,4,7,66,13,5,1,1823,public,yes,0,0,0,33,30,3,30,27,3,21,18,2,8,7,1,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,-1,-1,-1
154013,Mount Mercy University,11418,6856,34137.33333,15863.33333,1-000 - 4-999,Private not-for-profit,Midsize,Iowa,1000,1824,70,30.09868421,0,2,2,0,3,3,85,6,0,0,1824,private,yes,-1,-1,-1,10,2,7,17,3,13,19,6,12,15,4,10,12,4,8,8,2,5,11,3,7,4,1,3,-1,-1,-1,0,0,0
442170,University of Phoenix-Nashville Campus,5292,7944,20130.5,6894.5,1-000 - 4-999,Private for-profit,Large,Tennessee,1000,1826,63,36.58269441,0,1,0,0,26,3,36,31,1,2,1826,for-profit,yes,0,0,0,3,1,2,6,1,4,12,4,8,21,9,11,19,7,11,13,4,8,18,5,12,5,1,3,0,0,0,-1,-1,-1
109651,Art Center College of Design,16678,8110,51301,26513,1-000 - 4-999,Private not-for-profit,Midsize,California,1000,1842,46,53.80021716,0,35,34,1,2,10,28,2,20,2,1842,private,yes,0,0,0,14,5,9,17,8,8,28,14,13,26,15,10,9,6,2,2,1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
221351,Rhodes College,20636,5568,45939.33333,19735.33333,1-000 - 4-999,Private not-for-profit,Large,Tennessee,1000,1842,60,40.4451683,1,5,5,0,7,2,75,5,4,2,1842,private,yes,0,0,0,38,13,24,43,17,25,14,7,7,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,1
198835,Lenoir-Rhyne University,18951,5393,36780.66667,12436.66667,1-000 - 4-999,Private not-for-profit,Small,North Carolina,1000,1860,63,36.66666667,0,2,2,0,12,3,76,5,0,1,1860,private,yes,2,0,1,32,13,19,30,11,18,17,6,10,6,2,4,3,0,2,2,0,1,3,0,2,1,0,1,0,0,0,-1,-1,-1
219000,Augustana College,15669,8904,35620,11047,1-000 - 4-999,Private not-for-profit,Midsize,South Dakota,1000,1871,62,38.26830572,0,1,1,0,1,1,88,1,6,1,1871,private,yes,0,0,0,39,13,25,39,15,24,14,6,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
193399,College of Mount Saint Vincent,16874,6192,37610,14544,1-000 - 4-999,Private not-for-profit,Large,New York,1000,1891,74,26.33527234,0,9,3,5,15,30,29,10,2,5,1891,private,yes,0,0,0,35,11,24,28,8,20,10,2,8,8,1,7,4,0,3,3,0,2,5,0,4,1,0,1,0,0,0,0,0,0
224776,South University-The Art Institute of Dallas,5341,7895,30589,17353,1-000 - 4-999,Private for-profit,Large,Texas,1000,1893,55,44.58531432,1,3,3,0,12,16,29,38,1,0,1893,for-profit,yes,0,0,0,19,7,12,22,9,13,21,8,12,20,11,9,7,4,3,3,1,1,3,1,2,1,0,0,0,0,0,0,0,0
128902,Connecticut College,31601,5762,57270,19907,1-000 - 4-999,Private not-for-profit,Small,Connecticut,1000,1903,61,38.7283237,0,3,3,0,4,7,74,5,4,3,1903,private,yes,1,0,1,46,17,29,44,17,26,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
206525,Wittenberg University,21975,8321,49228,18932,1-000 - 4-999,Private not-for-profit,Small,Ohio,1000,1910,56,43.87434555,0,1,1,0,6,3,82,3,2,3,1910,private,yes,2,1,1,45,20,24,39,15,23,7,4,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1
131098,Wesley College,3312,8628,32491.66667,20551.66667,1-000 - 4-999,Private not-for-profit,Small,Delaware,1000,1931,52,47.54013465,1,2,2,0,39,3,55,1,0,0,1931,private,yes,1,0,1,34,18,16,24,12,12,15,8,6,5,2,3,3,1,1,3,0,2,4,1,3,1,0,1,0,0,0,4,2,2
192864,Marymount Manhattan College,10897,6585,40628,23146,1-000 - 4-999,Private not-for-profit,Large,New York,1000,1953,76,24.37275986,1,4,4,0,11,15,65,0,4,0,1953,private,yes,0,0,0,32,7,25,36,9,27,18,5,13,5,1,3,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
224545,Texas A & M University-Texarkana,7332,4631,15304.33333,3341.333333,1-000 - 4-999,Public,Small,Texas,1000,1957,69,30.60807358,1,1,1,0,18,7,70,1,0,1,1957,public,yes,0,0,0,12,4,7,10,3,6,19,6,13,16,5,10,12,2,9,8,2,6,13,3,10,5,1,4,0,0,0,-1,-1,-1
460738,American Sentinel University,0,0,15173,15173,1-000 - 4-999,Private for-profit,Large,Colorado,1000,1980,69,30.65656566,1,9,9,0,9,3,35,42,0,1,1980,for-profit,yes,-1,-1,-1,0,0,0,0,0,0,2,1,0,7,4,3,9,4,5,10,3,7,26,7,19,16,1,14,0,0,0,26,7,18
198950,Meredith College,18697,10424,35620,6499,1-000 - 4-999,Private not-for-profit,Large,North Carolina,1000,1980,98,1.96969697,1,3,2,0,12,3,74,4,2,1,1980,private,yes,3,0,3,32,0,32,31,0,31,11,0,11,7,0,7,4,0,4,2,0,1,4,0,3,1,0,1,0,0,0,0,0,0
421018,University of Phoenix-Metro Detroit Campus,5202,9154,22252.5,7896.5,1-000 - 4-999,Private for-profit,Small,Michigan,1000,1987,69,30.95118269,0,0,0,0,47,1,13,36,0,2,1987,for-profit,yes,-1,-1,-1,1,0,1,3,1,2,8,2,5,18,6,11,18,5,12,17,5,12,21,6,15,9,2,7,0,0,0,-1,-1,-1
110370,California College of the Arts,16972,6723,49110,25415,1-000 - 4-999,Private not-for-profit,Large,California,1000,1992,62,38.40361446,1,15,15,1,5,12,41,12,14,0,1992,private,yes,1,0,1,19,7,12,20,7,13,22,9,12,20,7,12,8,3,4,3,2,1,2,0,1,1,0,0,0,0,0,-1,-1,-1
220598,Lane College,6727,5979,14170,1464,1-000 - 4-999,Private not-for-profit,Small,Tennessee,1000,2002,52,48.35164835,0,0,0,0,100,0,0,0,0,0,2002,private,yes,2,1,1,43,21,21,31,14,16,13,8,5,2,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,-1,-1,-1
214157,Moravian College and Moravian Theological Seminary,17130,7809,44462,19523,1-000 - 4-999,Private not-for-profit,Small,Pennsylvania,1000,2002,62,37.71228771,0,2,2,0,3,8,82,1,1,2,2002,private,yes,2,0,1,33,14,19,32,12,19,8,3,4,5,1,4,2,0,1,2,0,1,4,1,2,4,0,3,0,0,0,2,0,2
153278,University of Dubuque,11612,8162,32050,12276,1-000 - 4-999,Private not-for-profit,Small,Iowa,1000,2003,44,56.36545182,1,2,2,0,10,1,72,9,3,1,2003,private,yes,0,0,0,32,20,11,27,15,12,13,8,5,7,3,3,4,1,2,2,1,1,5,2,3,3,1,2,0,0,0,1,0,0
173902,Macalester College,28608,5730,53315,18977,1-000 - 4-999,Private not-for-profit,Large,Minnesota,1000,2005,59,40.54862843,0,6,6,0,3,6,68,0,12,4,2005,private,yes,1,0,1,44,16,27,48,20,28,5,3,1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1
101912,Oakwood University,7596,6138,33441,19707,1-000 - 4-999,Private not-for-profit,Midsize,Alabama,1000,2006,57,43.32003988,0,0,0,0,86,1,1,4,7,0,2006,private,yes,2,0,2,33,13,20,30,12,18,15,8,7,6,3,2,2,1,1,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0
448309,Shorter University-College of Adult & Professional Programs,4780,7950,22530,9800,1-000 - 4-999,Private not-for-profit,Small,Georgia,1000,2006,79,21.43569292,3,1,1,0,64,2,25,4,0,0,2006,private,yes,-1,-1,-1,-1,-1,-1,0,0,0,5,1,3,11,3,8,15,3,12,18,3,14,33,6,26,14,2,12,0,0,0,-1,-1,-1
128498,Albertus Magnus College,17149,7153,40309.33333,16007.33333,1-000 - 4-999,Private not-for-profit,Midsize,Connecticut,1000,2010,67,33.23383085,1,1,1,0,22,9,45,21,0,0,2010,private,yes,0,0,0,11,4,7,11,4,7,8,2,6,16,6,10,14,5,9,10,3,7,17,5,12,7,2,5,0,0,0,0,0,0
226383,Lubbock Christian University,8389,7093,26385.33333,10903.33333,1-000 - 4-999,Private not-for-profit,Midsize,Texas,1000,2038,62,38.12561335,1,1,1,0,6,17,73,0,2,0,2038,private,yes,1,0,0,26,11,14,19,7,11,14,6,8,12,4,7,8,2,5,6,1,4,7,1,5,4,1,2,-1,-1,-1,-1,-1,-1
131803,Strayer University-District of Columbia,1923,7521,25915.5,16471.5,1-000 - 4-999,Private for-profit,Large,District of Columbia,1000,2042,63,36.63075416,0,2,2,0,80,3,4,5,4,2,2042,for-profit,yes,0,0,0,1,0,0,2,1,1,6,2,4,19,6,12,18,7,11,14,5,8,22,9,13,13,4,9,0,0,0,0,0,0
126678,Colorado College,28432,4808,47167,13927,1-000 - 4-999,Private not-for-profit,Large,Colorado,1000,2043,54,46.0597161,0,4,4,0,1,8,73,2,6,5,2043,private,yes,0,0,0,43,19,24,44,20,24,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1
154004,Morningside College,15639,7306,35388,12443,1-000 - 4-999,Private not-for-profit,Small,Iowa,1000,2047,62,37.61602345,0,0,0,0,1,3,75,18,1,1,2047,private,yes,1,0,0,30,13,16,22,10,11,8,3,4,10,2,7,5,1,4,4,1,2,5,1,4,2,0,2,0,0,0,9,2,7
126702,The Art Institute of Colorado,4614,9961,30681,16106,1-000 - 4-999,Private for-profit,Large,Colorado,1000,2050,52,47.65853659,1,2,2,0,4,15,36,40,1,1,2050,for-profit,yes,0,0,0,15,5,10,17,7,10,20,9,10,22,12,9,9,5,3,5,2,2,5,2,2,1,0,1,0,0,0,2,1,1
181446,Nebraska Wesleyan University,12088,6271,35728,17369,1-000 - 4-999,Private not-for-profit,Large,Nebraska,1000,2070,62,38.11594203,0,2,1,0,2,3,82,8,1,2,2070,private,yes,0,0,0,22,10,12,32,12,19,18,8,10,8,2,5,5,1,4,3,0,2,5,1,3,3,0,2,0,0,0,-1,-1,-1
